"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","14","137572","0.0-6.0-7.0","15859","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","15","138697","0.0-6.0-8.0","1123","","[{""page_index"":0,""viewing_time"":1123}]","","","","","","",""
"","","","","","html-button-response","16","145643","0.0-6.0-9.0","6944","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","17","148829","0.0-6.0-10.0","3185","","[{""page_index"":0,""viewing_time"":3185}]","","","","","","",""
"","","","","","instructions","18","165308","0.0-6.0-0.1","16478","","[{""page_index"":0,""viewing_time"":16477}]","","","","","","",""
"","","","","","instructions","19","184928","0.0-6.0-1.1","19619","","[{""page_index"":0,""viewing_time"":7550},{""page_index"":1,""viewing_time"":2857},{""page_index"":2,""viewing_time"":3439},{""page_index"":3,""viewing_time"":2818},{""page_index"":4,""viewing_time"":2955}]","","","","","","",""
"","","","","","survey-text","20","192610","0.0-6.0-2.1","7669","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","21","199391","0.0-6.0-3.1","6779","","[{""page_index"":0,""viewing_time"":6779}]","","","","","","",""
"","","","","","KiN_response","22","209255","0.0-6.0-4.1","","alot","","activity","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","23","234121","0.0-6.0-5.1","24866","","[{""page_index"":0,""viewing_time"":8973},{""page_index"":1,""viewing_time"":1996},{""page_index"":2,""viewing_time"":5484},{""page_index"":3,""viewing_time"":4226},{""page_index"":4,""viewing_time"":4187}]","","","","","","",""
"","","","","","KiN_response","24","245198","0.0-6.0-6.1","","If I clean my room, can I play five more rounds of games?","","activity","big","failed","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","25","255844","0.0-6.0-7.1","10642","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","26","257605","0.0-6.0-8.1","1760","","[{""page_index"":0,""viewing_time"":1760}]","","","","","","",""
"","","","","","html-button-response","27","267547","0.0-6.0-9.1","9941","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","28","270926","0.0-6.0-10.1","3378","","[{""page_index"":0,""viewing_time"":3377}]","","","","","","",""
"","","","","","instructions","29","275677","0.0-6.0-0.2","4750","","[{""page_index"":0,""viewing_time"":4750}]","","","","","","",""
"","","","","","instructions","30","292728","0.0-6.0-1.2","17051","","[{""page_index"":0,""viewing_time"":8429},{""page_index"":1,""viewing_time"":6030},{""page_index"":2,""viewing_time"":2592}]","","","","","","",""
"","","","","","survey-text","31","299356","0.0-6.0-2.2","6615","{""Q0"":""9pm""}","","","","","","","",""
"","","","","","instructions","32","305927","0.0-6.0-3.2","6570","","[{""page_index"":0,""viewing_time"":6570}]","","","","","","",""
"","","","","","KiN_response","33","317422","0.0-6.0-4.2","","alot","","bedtime","small","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","336013","0.0-6.0-5.2","18590","","[{""page_index"":0,""viewing_time"":3829},{""page_index"":1,""viewing_time"":2460},{""page_index"":2,""viewing_time"":4620},{""page_index"":3,""viewing_time"":4001},{""page_index"":4,""viewing_time"":3680}]","","","","","","",""
"","","","","","KiN_response","35","347109","0.0-6.0-6.2","","Can I stay up for 10 more minutes after bedtime?","","bedtime","small","failed","[""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?"",""Can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","36","359316","0.0-6.0-7.2","12206","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","37","360333","0.0-6.0-8.2","1011","","[{""page_index"":0,""viewing_time"":1011}]","","","","","","",""
"","","","","","html-button-response","38","370949","0.0-6.0-9.2","10612","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","39","375042","0.0-6.0-10.2","4091","","[{""page_index"":0,""viewing_time"":4091}]","","","","","","",""
"","","","","","instructions","40","379003","0.0-6.0-0.3","3960","","[{""page_index"":0,""viewing_time"":3960}]","","","","","","",""
"","","","","","instructions","41","390891","0.0-6.0-1.3","11888","","[{""page_index"":0,""viewing_time"":5446},{""page_index"":1,""viewing_time"":3402},{""page_index"":2,""viewing_time"":3040}]","","","","","","",""
"","","","","","survey-text","42","399158","0.0-6.0-2.3","8256","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","403545","0.0-6.0-3.3","4387","","[{""page_index"":0,""viewing_time"":4387}]","","","","","","",""
"","","","","","KiN_response","44","412192","0.0-6.0-4.3","","alittle","","toy","small","none","[""alittle"",""alot""]","left","",""
"","","","","","instructions","45","419016","0.0-6.0-5.3","6824","","[{""page_index"":0,""viewing_time"":3705},{""page_index"":1,""viewing_time"":3119}]","","","","","","",""
"","","","","","KiN_response","46","428680","0.0-6.0-6.3","","If I share my toys, can I get one more toy?","","toy","small","none","[""Can I get one more toy?"",""If I share my toys, can I get one more toy?""]","right","",""
"","","","","","html-button-response","47","440546","0.0-6.0-7.3","11864","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","441571","0.0-6.0-8.3","1024","","[{""page_index"":0,""viewing_time"":1024}]","","","","","","",""
"","","","","","html-button-response","49","449484","0.0-6.0-9.3","7911","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","455680","0.0-6.0-10.3","6195","","[{""page_index"":0,""viewing_time"":6195}]","","","","","","",""
