"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","14","116872","0.0-6.0-7.0","20422","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","15","117854","0.0-6.0-8.0","982","","[{""page_index"":0,""viewing_time"":982}]","","","","","","",""
"","","","","","html-button-response","16","142427","0.0-6.0-9.0","24572","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","17","144903","0.0-6.0-10.0","2475","","[{""page_index"":0,""viewing_time"":2475}]","","","","","","",""
"","","","","","instructions","18","148080","0.0-6.0-0.1","3175","","[{""page_index"":0,""viewing_time"":3175}]","","","","","","",""
"","","","","","instructions","19","162862","0.0-6.0-1.1","14780","","[{""page_index"":0,""viewing_time"":7694},{""page_index"":1,""viewing_time"":4713},{""page_index"":2,""viewing_time"":2367}]","","","","","","",""
"","","","","","survey-text","20","170576","0.0-6.0-2.1","7701","{""Q0"":""8""}","","","","","","","",""
"","","","","","instructions","21","176692","0.0-6.0-3.1","6115","","[{""page_index"":0,""viewing_time"":6115}]","","","","","","",""
"","","","","","KiN_response","22","186029","0.0-6.0-4.1","","alot","","bedtime","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","23","192673","0.0-6.0-5.1","6643","","[{""page_index"":0,""viewing_time"":3024},{""page_index"":1,""viewing_time"":3619}]","","","","","","",""
"","","","","","KiN_response","24","204562","0.0-6.0-6.1","","If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""Can I stay up for 10 more minutes after bedtime?"",""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","25","224536","0.0-6.0-7.1","19970","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","225566","0.0-6.0-8.1","1030","","[{""page_index"":0,""viewing_time"":1030}]","","","","","","",""
"","","","","","html-button-response","27","240334","0.0-6.0-9.1","14765","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","241893","0.0-6.0-10.1","1558","","[{""page_index"":0,""viewing_time"":1558}]","","","","","","",""
"","","","","","instructions","29","247104","0.0-6.0-0.2","5209","","[{""page_index"":0,""viewing_time"":5209}]","","","","","","",""
"","","","","","instructions","30","263939","0.0-6.0-1.2","16833","","[{""page_index"":0,""viewing_time"":6415},{""page_index"":1,""viewing_time"":2172},{""page_index"":2,""viewing_time"":2686},{""page_index"":3,""viewing_time"":2517},{""page_index"":4,""viewing_time"":3043}]","","","","","","",""
"","","","","","survey-text","31","273575","0.0-6.0-2.2","9616","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","278656","0.0-6.0-3.2","5080","","[{""page_index"":0,""viewing_time"":5079}]","","","","","","",""
"","","","","","KiN_response","33","286627","0.0-6.0-4.2","","alot","","activity","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","294324","0.0-6.0-5.2","7695","","[{""page_index"":0,""viewing_time"":3918},{""page_index"":1,""viewing_time"":3777}]","","","","","","",""
"","","","","","KiN_response","35","306088","0.0-6.0-6.2","","Can I play five more rounds of games?","","activity","big","none","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","right","",""
"","","","","","html-button-response","36","315963","0.0-6.0-7.2","9874","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","317195","0.0-6.0-8.2","1232","","[{""page_index"":0,""viewing_time"":1231}]","","","","","","",""
"","","","","","html-button-response","38","331696","0.0-6.0-9.2","14499","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","333140","0.0-6.0-10.2","1444","","[{""page_index"":0,""viewing_time"":1444}]","","","","","","",""
"","","","","","instructions","40","338138","0.0-6.0-0.3","4997","","[{""page_index"":0,""viewing_time"":4997}]","","","","","","",""
"","","","","","instructions","41","358274","0.0-6.0-1.3","20164","","[{""page_index"":0,""viewing_time"":10159},{""page_index"":1,""viewing_time"":3469},{""page_index"":2,""viewing_time"":2877},{""page_index"":3,""viewing_time"":803},{""page_index"":4,""viewing_time"":2856}]","","","","","","",""
"","","","","","survey-text","42","363529","0.0-6.0-2.3","5242","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","368492","0.0-6.0-3.3","4965","","[{""page_index"":0,""viewing_time"":4964}]","","","","","","",""
"","","","","","KiN_response","44","375272","0.0-6.0-4.3","","alot","","food","small","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","391637","0.0-6.0-5.3","16367","","[{""page_index"":0,""viewing_time"":5551},{""page_index"":1,""viewing_time"":1910},{""page_index"":2,""viewing_time"":2468},{""page_index"":3,""viewing_time"":3177},{""page_index"":4,""viewing_time"":3261}]","","","","","","",""
"","","","","","KiN_response","46","400015","0.0-6.0-6.3","","If I brush my teeth, can I have one more candy?","","food","small","failed","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","47","411138","0.0-6.0-7.3","11121","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","412672","0.0-6.0-8.3","1533","","[{""page_index"":0,""viewing_time"":1533}]","","","","","","",""
"","","","","","html-button-response","49","419629","0.0-6.0-9.3","6954","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","429265","0.0-6.0-10.3","9636","","[{""page_index"":0,""viewing_time"":9636}]","","","","","","",""
