"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","14","155590","0.0-6.0-7.0","13338","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","15","157040","0.0-6.0-8.0","1449","","[{""page_index"":0,""viewing_time"":1449}]","","","","","","",""
"","","","","","html-button-response","16","166726","0.0-6.0-9.0","9684","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","17","170156","0.0-6.0-10.0","3430","","[{""page_index"":0,""viewing_time"":3430}]","","","","","","",""
"","","","","","instructions","18","176393","0.0-6.0-0.1","6236","","[{""page_index"":0,""viewing_time"":6236}]","","","","","","",""
"","","","","","instructions","19","187826","0.0-6.0-1.1","11433","","[{""page_index"":0,""viewing_time"":6279},{""page_index"":1,""viewing_time"":2760},{""page_index"":2,""viewing_time"":2393}]","","","","","","",""
"","","","","","survey-text","20","200506","0.0-6.0-2.1","12670","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","21","208387","0.0-6.0-3.1","7881","","[{""page_index"":0,""viewing_time"":7881}]","","","","","","",""
"","","","","","KiN_response","22","222178","0.0-6.0-4.1","","alot","","toy","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","23","228391","0.0-6.0-5.1","6212","","[{""page_index"":0,""viewing_time"":2935},{""page_index"":1,""viewing_time"":3277}]","","","","","","",""
"","","","","","KiN_response","24","242625","0.0-6.0-6.1","","Can I get five more toys?","","toy","big","none","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","right","",""
"","","","","","html-button-response","25","254149","0.0-6.0-7.1","11523","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","26","255614","0.0-6.0-8.1","1464","","[{""page_index"":0,""viewing_time"":1464}]","","","","","","",""
"","","","","","html-button-response","27","265567","0.0-6.0-9.1","9952","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","28","268594","0.0-6.0-10.1","3026","","[{""page_index"":0,""viewing_time"":3026}]","","","","","","",""
"","","","","","instructions","29","271874","0.0-6.0-0.2","3279","","[{""page_index"":0,""viewing_time"":3278}]","","","","","","",""
"","","","","","instructions","30","289033","0.0-6.0-1.2","17159","","[{""page_index"":0,""viewing_time"":6887},{""page_index"":1,""viewing_time"":2459},{""page_index"":2,""viewing_time"":2569},{""page_index"":3,""viewing_time"":2351},{""page_index"":4,""viewing_time"":2893}]","","","","","","",""
"","","","","","survey-text","31","295706","0.0-6.0-2.2","6662","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","301049","0.0-6.0-3.2","5342","","[{""page_index"":0,""viewing_time"":5342}]","","","","","","",""
"","","","","","KiN_response","33","315507","0.0-6.0-4.2","","alot","","activity","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","336710","0.0-6.0-5.2","21203","","[{""page_index"":0,""viewing_time"":3758},{""page_index"":1,""viewing_time"":3003},{""page_index"":2,""viewing_time"":4786},{""page_index"":3,""viewing_time"":4790},{""page_index"":4,""viewing_time"":4866}]","","","","","","",""
"","","","","","KiN_response","35","350135","0.0-6.0-6.2","","If I clean my room, can I play five more rounds of games?","","activity","big","failed","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","36","358131","0.0-6.0-7.2","7994","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","359695","0.0-6.0-8.2","1562","","[{""page_index"":0,""viewing_time"":1562}]","","","","","","",""
"","","","","","html-button-response","38","369588","0.0-6.0-9.2","9893","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","372345","0.0-6.0-10.2","2756","","[{""page_index"":0,""viewing_time"":2756}]","","","","","","",""
"","","","","","instructions","40","377257","0.0-6.0-0.3","4912","","[{""page_index"":0,""viewing_time"":4912}]","","","","","","",""
"","","","","","instructions","41","397504","0.0-6.0-1.3","20248","","[{""page_index"":0,""viewing_time"":5782},{""page_index"":1,""viewing_time"":5084},{""page_index"":2,""viewing_time"":2523},{""page_index"":3,""viewing_time"":3173},{""page_index"":4,""viewing_time"":3686}]","","","","","","",""
"","","","","","survey-text","42","419440","0.0-6.0-2.3","21927","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","425936","0.0-6.0-3.3","6496","","[{""page_index"":0,""viewing_time"":6496}]","","","","","","",""
"","","","","","KiN_response","44","438866","0.0-6.0-4.3","","alittle","","food","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","45","455853","0.0-6.0-5.3","16988","","[{""page_index"":0,""viewing_time"":3914},{""page_index"":1,""viewing_time"":2203},{""page_index"":2,""viewing_time"":3149},{""page_index"":3,""viewing_time"":4637},{""page_index"":4,""viewing_time"":3084}]","","","","","","",""
"","","","","","KiN_response","46","467050","0.0-6.0-6.3","","If I brush my teeth, can I have one more candy?","","food","small","failed","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","47","477186","0.0-6.0-7.3","10135","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","478367","0.0-6.0-8.3","1179","","[{""page_index"":0,""viewing_time"":1179}]","","","","","","",""
"","","","","","html-button-response","49","484477","0.0-6.0-9.3","6108","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","488089","0.0-6.0-10.3","3613","","[{""page_index"":0,""viewing_time"":3612}]","","","","","","",""
