"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","12","328882","0.0-6.0-5.0","21635","","[{""page_index"":0,""viewing_time"":3471},{""page_index"":1,""viewing_time"":2939},{""page_index"":2,""viewing_time"":4169},{""page_index"":3,""viewing_time"":4887},{""page_index"":4,""viewing_time"":6169}]","","","","","","",""
"","","","","","KiN_response","13","342165","0.0-6.0-6.0","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""Can I play one more round of game?"",""If I clean my room, can I play one more round of game?""]","right","",""
"","","","","","html-button-response","14","352138","0.0-6.0-7.0","9972","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","15","353563","0.0-6.0-8.0","1424","","[{""page_index"":0,""viewing_time"":1424}]","","","","","","",""
"","","","","","html-button-response","16","362258","0.0-6.0-9.0","8692","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","17","368322","0.0-6.0-10.0","6063","","[{""page_index"":0,""viewing_time"":6063}]","","","","","","",""
"","","","","","instructions","18","368889","0.0-6.0-0.1","566","","[{""page_index"":0,""viewing_time"":566}]","","","","","","",""
"","","","","","instructions","19","390948","0.0-6.0-1.1","22059","","[{""page_index"":0,""viewing_time"":6892},{""page_index"":1,""viewing_time"":4864},{""page_index"":2,""viewing_time"":3027},{""page_index"":3,""viewing_time"":3768},{""page_index"":4,""viewing_time"":3507}]","","","","","","",""
"","","","","","survey-text","20","404393","0.0-6.0-2.1","13435","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","21","408207","0.0-6.0-3.1","3813","","[{""page_index"":0,""viewing_time"":3813}]","","","","","","",""
"","","","","","KiN_response","22","415115","0.0-6.0-4.1","","alittle","","food","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","23","423246","0.0-6.0-5.1","8130","","[{""page_index"":0,""viewing_time"":3602},{""page_index"":1,""viewing_time"":4528}]","","","","","","",""
"","","","","","KiN_response","24","431102","0.0-6.0-6.1","","If I brush my teeth, can I have one more candy?","","food","small","none","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","25","440479","0.0-6.0-7.1","9375","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","26","442249","0.0-6.0-8.1","1769","","[{""page_index"":0,""viewing_time"":1769}]","","","","","","",""
"","","","","","html-button-response","27","450301","0.0-6.0-9.1","8050","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","28","456999","0.0-6.0-10.1","6697","","[{""page_index"":0,""viewing_time"":6697}]","","","","","","",""
"","","","","","instructions","29","457599","0.0-6.0-0.2","599","","[{""page_index"":0,""viewing_time"":599}]","","","","","","",""
"","","","","","instructions","30","492586","0.0-6.0-1.2","34988","","[{""page_index"":0,""viewing_time"":9506},{""page_index"":1,""viewing_time"":2951},{""page_index"":2,""viewing_time"":5703},{""page_index"":1,""viewing_time"":1971},{""page_index"":2,""viewing_time"":14857}]","","","","","","",""
"","","","","","survey-text","31","500758","0.0-6.0-2.2","8156","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","504303","0.0-6.0-3.2","3545","","[{""page_index"":0,""viewing_time"":3545}]","","","","","","",""
"","","","","","KiN_response","33","510772","0.0-6.0-4.2","","alot","","toy","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","520003","0.0-6.0-5.2","9231","","[{""page_index"":0,""viewing_time"":4138},{""page_index"":1,""viewing_time"":5093}]","","","","","","",""
"","","","","","KiN_response","35","532470","0.0-6.0-6.2","","If I share my toys, can I get five more toys?","","toy","big","none","[""Can I get five more toys?"",""If I share my toys, can I get five more toys?""]","right","",""
"","","","","","html-button-response","36","540272","0.0-6.0-7.2","7801","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","37","541357","0.0-6.0-8.2","1084","","[{""page_index"":0,""viewing_time"":1083}]","","","","","","",""
"","","","","","html-button-response","38","549299","0.0-6.0-9.2","7940","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","39","554498","0.0-6.0-10.2","5198","","[{""page_index"":0,""viewing_time"":5198}]","","","","","","",""
"","","","","","instructions","40","555034","0.0-6.0-0.3","536","","[{""page_index"":0,""viewing_time"":536}]","","","","","","",""
"","","","","","instructions","41","577211","0.0-6.0-1.3","22177","","[{""page_index"":0,""viewing_time"":12980},{""page_index"":1,""viewing_time"":5778},{""page_index"":2,""viewing_time"":3418}]","","","","","","",""
"","","","","","survey-text","42","585547","0.0-6.0-2.3","8323","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","43","590928","0.0-6.0-3.3","5380","","[{""page_index"":0,""viewing_time"":5380}]","","","","","","",""
"","","","","","KiN_response","44","599204","0.0-6.0-4.3","","alot","","bedtime","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","621080","0.0-6.0-5.3","21876","","[{""page_index"":0,""viewing_time"":2837},{""page_index"":1,""viewing_time"":3969},{""page_index"":2,""viewing_time"":5188},{""page_index"":3,""viewing_time"":4195},{""page_index"":4,""viewing_time"":5687}]","","","","","","",""
"","","","","","KiN_response","46","632603","0.0-6.0-6.3","","If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?","","bedtime","big","failed","[""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?"",""Can I stay up for 1 more hour after bedtime?""]","left","",""
"","","","","","html-button-response","47","638881","0.0-6.0-7.3","6277","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","48","640974","0.0-6.0-8.3","2092","","[{""page_index"":0,""viewing_time"":2092}]","","","","","","",""
"","","","","","html-button-response","49","654464","0.0-6.0-9.3","13488","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","50","665897","0.0-6.0-10.3","11433","","[{""page_index"":0,""viewing_time"":11433}]","","","","","","",""
