"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","37","567877","0.0-6.0-8.2","2825","","[{""page_index"":0,""viewing_time"":2825}]","","","","","","",""
"","","","","","html-button-response","38","574248","0.0-6.0-9.2","6369","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","577432","0.0-6.0-10.2","3183","","[{""page_index"":0,""viewing_time"":3182}]","","","","","","",""
"","","","","","instructions","40","582184","0.0-6.0-0.3","4752","","[{""page_index"":0,""viewing_time"":4752}]","","","","","","",""
"","","","","","instructions","41","593326","0.0-6.0-1.3","11141","","[{""page_index"":0,""viewing_time"":5953},{""page_index"":1,""viewing_time"":2969},{""page_index"":2,""viewing_time"":2219}]","","","","","","",""
"","","","","","survey-text","42","598395","0.0-6.0-2.3","5060","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","604241","0.0-6.0-3.3","5845","","[{""page_index"":0,""viewing_time"":5845}]","","","","","","",""
"","","","","","KiN_response","44","614577","0.0-6.0-4.3","","alittle","","toy","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","632155","0.0-6.0-5.3","17578","","[{""page_index"":0,""viewing_time"":3383},{""page_index"":1,""viewing_time"":2531},{""page_index"":2,""viewing_time"":3625},{""page_index"":3,""viewing_time"":4575},{""page_index"":4,""viewing_time"":3464}]","","","","","","",""
"","","","","","KiN_response","46","638803","0.0-6.0-6.3","","Can I get one more toy?","","toy","small","failed","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","right","",""
"","","","","","html-button-response","47","643036","0.0-6.0-7.3","4231","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","644777","0.0-6.0-8.3","1741","","[{""page_index"":0,""viewing_time"":1741}]","","","","","","",""
"","","","","","html-button-response","49","650764","0.0-6.0-9.3","5985","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","656527","0.0-6.0-10.3","5763","","[{""page_index"":0,""viewing_time"":5762}]","","","","","","",""
