"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"true","false","[]","[]","[]","preload","0","587","0.0-0.0","","","","","","","","","",""
"","","","","","survey-text","1","804723","0.0-1.0","804226","{""Q0"":""p051""}","","","","","","","",""
"","","","","","instructions","2","814484","0.0-2.0","9760","","[{""page_index"":0,""viewing_time"":9759}]","","","","","","",""
"","","","","","instructions","3","838580","0.0-3.0-0.0","24095","","[{""page_index"":0,""viewing_time"":15964},{""page_index"":1,""viewing_time"":3820},{""page_index"":2,""viewing_time"":4311}]","","","","","","",""
"","","","","","KiN_response","4","851712","0.0-3.0-1.0","","Can I get crayons?","","warmup","","","[""Can I get a teddy bear?"",""Can I get crayons?""]","right","true",""
"","","","","","instructions","5","860033","0.0-3.0-2.0","8319","","[{""page_index"":0,""viewing_time"":4969},{""page_index"":1,""viewing_time"":3350}]","","","","","","",""
"","","","","","instructions","6","866437","0.0-5.0","6404","","[{""page_index"":0,""viewing_time"":6404}]","","","","","","",""
"","","","","","instructions","7","873658","0.0-6.0-0.0","7219","","[{""page_index"":0,""viewing_time"":7219}]","","","","","","",""
"","","","","","instructions","8","897262","0.0-6.0-1.0","23605","","[{""page_index"":0,""viewing_time"":7544},{""page_index"":1,""viewing_time"":3413},{""page_index"":2,""viewing_time"":5919},{""page_index"":3,""viewing_time"":3062},{""page_index"":4,""viewing_time"":3667}]","","","","","","",""
"","","","","","survey-text","9","907247","0.0-6.0-2.0","9978","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","10","910672","0.0-6.0-3.0","3423","","[{""page_index"":0,""viewing_time"":3423}]","","","","","","",""
"","","","","","KiN_response","11","920847","0.0-6.0-4.0","","alot","","activity","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","12","943923","0.0-6.0-5.0","23076","","[{""page_index"":0,""viewing_time"":4349},{""page_index"":1,""viewing_time"":3682},{""page_index"":2,""viewing_time"":4448},{""page_index"":3,""viewing_time"":5563},{""page_index"":4,""viewing_time"":5034}]","","","","","","",""
"","","","","","KiN_response","13","960942","0.0-6.0-6.0","","If I clean my room, can I play five more rounds of games?","","activity","big","failed","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","14","972839","0.0-6.0-7.0","11894","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","15","974164","0.0-6.0-8.0","1325","","[{""page_index"":0,""viewing_time"":1325}]","","","","","","",""
